origin,destination,fare,f
Hebarawa,Mahiyanganaya,210.0,"[:Fare {fare: 210.0, route_id: route_db78ea66_455_1767932356, route_type: Normal Route, fare_type: AC}]"
Hebarawa,Badulla,635.0,"[:Fare {fare: 635.0, route_id: route_db78ea66_450_1767932356, route_type: Normal Route, fare_type: AC}]"
Hebarawa,Meegahakiwla,470.0,"[:Fare {fare: 470.0, route_id: route_db78ea66_452_1767932356, route_type: Normal Route, fare_type: AC}]"
Hebarawa,Thaldena,550.0,"[:Fare {fare: 550.0, route_id: route_db78ea66_451_1767932356, route_type: Normal Route, fare_type: AC}]"
Hebarawa,Buddankotte,390.0,"[:Fare {fare: 390.0, route_id: route_db78ea66_453_1767932356, route_type: Normal Route, fare_type: AC}]"
Hebarawa,17 junction,280.0,"[:Fare {fare: 280.0, route_id: route_db78ea66_454_1767932356, route_type: Normal Route, fare_type: AC}]"
Hettipola,Mahiyanganaya,255.0,"[:Fare {fare: 255.0, route_id: route_db78ea66_461_1767932356, route_type: Normal Route, fare_type: AC}]"
Hettipola,Badulla,680.0,"[:Fare {fare: 680.0, route_id: route_db78ea66_456_1767932356, route_type: Normal Route, fare_type: AC}]"
Hettipola,Meegahakiwla,510.0,"[:Fare {fare: 510.0, route_id: route_db78ea66_458_1767932356, route_type: Normal Route, fare_type: AC}]"
Hettipola,Thaldena,590.0,"[:Fare {fare: 590.0, route_id: route_db78ea66_457_1767932356, route_type: Normal Route, fare_type: AC}]"
Hettipola,Buddankotte,435.0,"[:Fare {fare: 435.0, route_id: route_db78ea66_459_1767932356, route_type: Normal Route, fare_type: AC}]"
Hettipola,17 junction,320.0,"[:Fare {fare: 320.0, route_id: route_db78ea66_460_1767932356, route_type: Normal Route, fare_type: AC}]"
Hettipola,Hebarawa,100.0,"[:Fare {fare: 100.0, route_id: route_db78ea66_462_1767932356, route_type: Normal Route, fare_type: AC}]"
Laggala,Mahiyanganaya,345.0,"[:Fare {fare: 345.0, route_id: route_db78ea66_468_1767932356, route_type: Normal Route, fare_type: AC}]"
Laggala,Badulla,765.0,"[:Fare {fare: 765.0, route_id: route_db78ea66_463_1767932356, route_type: Normal Route, fare_type: AC}]"
Laggala,Meegahakiwla,600.0,"[:Fare {fare: 600.0, route_id: route_db78ea66_465_1767932356, route_type: Normal Route, fare_type: AC}]"
Laggala,Thaldena,680.0,"[:Fare {fare: 680.0, route_id: route_db78ea66_464_1767932356, route_type: Normal Route, fare_type: AC}]"
Laggala,Buddankotte,525.0,"[:Fare {fare: 525.0, route_id: route_db78ea66_466_1767932356, route_type: Normal Route, fare_type: AC}]"
Laggala,17 junction,415.0,"[:Fare {fare: 415.0, route_id: route_db78ea66_467_1767932356, route_type: Normal Route, fare_type: AC}]"
Laggala,Hebarawa,210.0,"[:Fare {fare: 210.0, route_id: route_db78ea66_469_1767932356, route_type: Normal Route, fare_type: AC}]"
Laggala,Hettipola,165.0,"[:Fare {fare: 165.0, route_id: route_db78ea66_470_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,Mahiyanganaya,510.0,"[:Fare {fare: 510.0, route_id: route_db78ea66_476_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,Badulla,930.0,"[:Fare {fare: 930.0, route_id: route_db78ea66_471_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,Meegahakiwla,765.0,"[:Fare {fare: 765.0, route_id: route_db78ea66_473_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,Thaldena,845.0,"[:Fare {fare: 845.0, route_id: route_db78ea66_472_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,Buddankotte,690.0,"[:Fare {fare: 690.0, route_id: route_db78ea66_474_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,17 junction,580.0,"[:Fare {fare: 580.0, route_id: route_db78ea66_475_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,Hebarawa,380.0,"[:Fare {fare: 380.0, route_id: route_db78ea66_477_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,Hettipola,335.0,"[:Fare {fare: 335.0, route_id: route_db78ea66_478_1767932356, route_type: Normal Route, fare_type: AC}]"
Bakamuna,Laggala,245.0,"[:Fare {fare: 245.0, route_id: route_db78ea66_479_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Medawachchiya,600.0,"[:Fare {fare: 600.0, route_id: route_db78ea66_84_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Vavuniya,470.0,"[:Fare {fare: 470.0, route_id: route_db78ea66_85_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Mankulam,200.0,"[:Fare {fare: 200.0, route_id: route_db78ea66_87_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Dambulla,1060.0,"[:Fare {fare: 1060.0, route_id: route_db78ea66_81_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Mihintale,725.0,"[:Fare {fare: 725.0, route_id: route_db78ea66_83_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Maradankadawala,890.0,"[:Fare {fare: 890.0, route_id: route_db78ea66_82_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Puliyankulama,320.0,"[:Fare {fare: 320.0, route_id: route_db78ea66_86_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Mahiyanganaya,1635.0,"[:Fare {fare: 1635.0, route_id: route_db78ea66_76_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Badulla,2050.0,"[:Fare {fare: 2050.0, route_id: route_db78ea66_71_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Meegahakiwla,1890.0,"[:Fare {fare: 1890.0, route_id: route_db78ea66_73_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Thaldena,1965.0,"[:Fare {fare: 1965.0, route_id: route_db78ea66_72_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Buddankotte,1810.0,"[:Fare {fare: 1810.0, route_id: route_db78ea66_74_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,17 junction,1700.0,"[:Fare {fare: 1700.0, route_id: route_db78ea66_75_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Hebarawa,1500.0,"[:Fare {fare: 1500.0, route_id: route_db78ea66_77_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Hettipola,1460.0,"[:Fare {fare: 1460.0, route_id: route_db78ea66_78_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Laggala,1370.0,"[:Fare {fare: 1370.0, route_id: route_db78ea66_79_1767932356, route_type: Normal Route, fare_type: AC}]"
Murugandi Kovil,Bakamuna,1205.0,"[:Fare {fare: 1205.0, route_id: route_db78ea66_80_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Medawachchiya,940.0,"[:Fare {fare: 940.0, route_id: route_db78ea66_158_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Vavuniya,810.0,"[:Fare {fare: 810.0, route_id: route_db78ea66_159_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Mankulam,550.0,"[:Fare {fare: 550.0, route_id: route_db78ea66_161_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Kilinochchi,365.0,"[:Fare {fare: 365.0, route_id: route_db78ea66_163_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Kodikamam,100.0,"[:Fare {fare: 100.0, route_id: route_db78ea66_165_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Dambulla,1405.0,"[:Fare {fare: 1405.0, route_id: route_db78ea66_155_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Mihintale,1060.0,"[:Fare {fare: 1060.0, route_id: route_db78ea66_157_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Maradankadawala,1225.0,"[:Fare {fare: 1225.0, route_id: route_db78ea66_156_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Puliyankulama,670.0,"[:Fare {fare: 670.0, route_id: route_db78ea66_160_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Alimankada,280.0,"[:Fare {fare: 280.0, route_id: route_db78ea66_164_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Mahiyanganaya,1975.0,"[:Fare {fare: 1975.0, route_id: route_db78ea66_150_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Badulla,2395.0,"[:Fare {fare: 2395.0, route_id: route_db78ea66_145_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Meegahakiwla,2230.0,"[:Fare {fare: 2230.0, route_id: route_db78ea66_147_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Thaldena,2305.0,"[:Fare {fare: 2305.0, route_id: route_db78ea66_146_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Buddankotte,2150.0,"[:Fare {fare: 2150.0, route_id: route_db78ea66_148_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,17 junction,2040.0,"[:Fare {fare: 2040.0, route_id: route_db78ea66_149_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Hebarawa,1845.0,"[:Fare {fare: 1845.0, route_id: route_db78ea66_151_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Hettipola,1800.0,"[:Fare {fare: 1800.0, route_id: route_db78ea66_152_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Laggala,1710.0,"[:Fare {fare: 1710.0, route_id: route_db78ea66_153_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Bakamuna,1545.0,"[:Fare {fare: 1545.0, route_id: route_db78ea66_154_1767932356, route_type: Normal Route, fare_type: AC}]"
Wachakachcheri,Murugandi Kovil,425.0,"[:Fare {fare: 425.0, route_id: route_db78ea66_162_1767932356, route_type: Normal Route, fare_type: AC}]"
Padukka,Horana,180.0,"[:Fare {fare: 180.0, route_id: route_db78ea66_188_1767932356, route_type: Normal Route, fare_type: AC}]"
Pugoda,Padukka,190.0,"[:Fare {fare: 190.0, route_id: route_db78ea66_190_1767932356, route_type: Normal Route, fare_type: AC}]"
Pugoda,Horana,290.0,"[:Fare {fare: 290.0, route_id: route_db78ea66_189_1767932356, route_type: Normal Route, fare_type: AC}]"
Aththanagalla,Padukka,280.0,"[:Fare {fare: 280.0, route_id: route_db78ea66_192_1767932356, route_type: Normal Route, fare_type: AC}]"
Aththanagalla,Pugoda,165.0,"[:Fare {fare: 165.0, route_id: route_db78ea66_193_1767932356, route_type: Normal Route, fare_type: AC}]"
Aththanagalla,Horana,380.0,"[:Fare {fare: 380.0, route_id: route_db78ea66_191_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Mawanalla,1415.0,"[:Fare {fare: 1415.0, route_id: route_db78ea66_330_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Matale,1100.0,"[:Fare {fare: 1100.0, route_id: route_db78ea66_333_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Nawula,950.0,"[:Fare {fare: 950.0, route_id: route_db78ea66_334_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Dambulla,855.0,"[:Fare {fare: 855.0, route_id: route_db78ea66_335_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Kaduwela,460.0,"[:Fare {fare: 460.0, route_id: route_db78ea66_338_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Habarana,725.0,"[:Fare {fare: 725.0, route_id: route_db78ea66_336_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Minneriya,580.0,"[:Fare {fare: 580.0, route_id: route_db78ea66_337_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Welikanda,320.0,"[:Fare {fare: 320.0, route_id: route_db78ea66_339_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Warakapola,1620.0,"[:Fare {fare: 1620.0, route_id: route_db78ea66_328_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Kegalle,1490.0,"[:Fare {fare: 1490.0, route_id: route_db78ea66_329_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Akurana,1195.0,"[:Fare {fare: 1195.0, route_id: route_db78ea66_332_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Wakaneri Junction,200.0,"[:Fare {fare: 200.0, route_id: route_db78ea66_340_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Padukka,1930.0,"[:Fare {fare: 1930.0, route_id: route_db78ea66_325_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Pugoda,1820.0,"[:Fare {fare: 1820.0, route_id: route_db78ea66_326_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Aththanagalla,1730.0,"[:Fare {fare: 1730.0, route_id: route_db78ea66_327_1767932356, route_type: Normal Route, fare_type: AC}]"
Kajuwatta,Horana,2030.0,"[:Fare {fare: 2030.0, route_id: route_db78ea66_324_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Mawanalla,1500.0,"[:Fare {fare: 1500.0, route_id: route_db78ea66_347_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Matale,1180.0,"[:Fare {fare: 1180.0, route_id: route_db78ea66_350_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Nawula,1040.0,"[:Fare {fare: 1040.0, route_id: route_db78ea66_351_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Dambulla,940.0,"[:Fare {fare: 940.0, route_id: route_db78ea66_352_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Kaduwela,550.0,"[:Fare {fare: 550.0, route_id: route_db78ea66_355_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Habarana,810.0,"[:Fare {fare: 810.0, route_id: route_db78ea66_353_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Minneriya,670.0,"[:Fare {fare: 670.0, route_id: route_db78ea66_354_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Welikanda,415.0,"[:Fare {fare: 415.0, route_id: route_db78ea66_356_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Warakapola,1710.0,"[:Fare {fare: 1710.0, route_id: route_db78ea66_345_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Kegalle,1580.0,"[:Fare {fare: 1580.0, route_id: route_db78ea66_346_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Akurana,1285.0,"[:Fare {fare: 1285.0, route_id: route_db78ea66_349_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Wakaneri Junction,290.0,"[:Fare {fare: 290.0, route_id: route_db78ea66_357_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Padukka,2020.0,"[:Fare {fare: 2020.0, route_id: route_db78ea66_342_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Pugoda,1910.0,"[:Fare {fare: 1910.0, route_id: route_db78ea66_343_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Aththanagalla,1820.0,"[:Fare {fare: 1820.0, route_id: route_db78ea66_344_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Kajuwatta,165.0,"[:Fare {fare: 165.0, route_id: route_db78ea66_358_1767932356, route_type: Normal Route, fare_type: AC}]"
Wakare,Horana,2120.0,"[:Fare {fare: 2120.0, route_id: route_db78ea66_341_1767932356, route_type: Normal Route, fare_type: AC}]"
Batapola,Mount Lavinia,555.0,"[:Fare {fare: 555.0, route_id: route_db78ea66_381_1767932356, route_type: Normal Route, fare_type: AC}]"
Batapola,Panadura,480.0,"[:Fare {fare: 480.0, route_id: route_db78ea66_382_1767932356, route_type: Normal Route, fare_type: AC}]"
Batapola,Kalutara,390.0,"[:Fare {fare: 390.0, route_id: route_db78ea66_383_1767932356, route_type: Normal Route, fare_type: AC}]"
Batapola,Aluthgama,290.0,"[:Fare {fare: 290.0, route_id: route_db78ea66_384_1767932356, route_type: Normal Route, fare_type: AC}]"
Batapola,Balapitiya,190.0,"[:Fare {fare: 190.0, route_id: route_db78ea66_385_1767932356, route_type: Normal Route, fare_type: AC}]"
Batapola,Ambalangoda,160.0,"[:Fare {fare: 160.0, route_id: route_db78ea66_386_1767932356, route_type: Normal Route, fare_type: AC}]"
Baddegama,Mount Lavinia,620.0,"[:Fare {fare: 620.0, route_id: route_db78ea66_388_1767932356, route_type: Normal Route, fare_type: AC}]"
Baddegama,Panadura,550.0,"[:Fare {fare: 550.0, route_id: route_db78ea66_389_1767932356, route_type: Normal Route, fare_type: AC}]"
Baddegama,Kalutara,460.0,"[:Fare {fare: 460.0, route_id: route_db78ea66_390_1767932356, route_type: Normal Route, fare_type: AC}]"
Baddegama,Aluthgama,360.0,"[:Fare {fare: 360.0, route_id: route_db78ea66_391_1767932356, route_type: Normal Route, fare_type: AC}]"
Baddegama,Balapitiya,255.0,"[:Fare {fare: 255.0, route_id: route_db78ea66_392_1767932356, route_type: Normal Route, fare_type: AC}]"
Baddegama,Ambalangoda,225.0,"[:Fare {fare: 225.0, route_id: route_db78ea66_393_1767932356, route_type: Normal Route, fare_type: AC}]"
Baddegama,Batapola,140.0,"[:Fare {fare: 140.0, route_id: route_db78ea66_394_1767932356, route_type: Normal Route, fare_type: AC}]"
Uragaha,Mount Lavinia,435.0,"[:Fare {fare: 435.0, route_id: route_db78ea66_406_1767932356, route_type: Normal Route, fare_type: AC}]"
Uragaha,Panadura,360.0,"[:Fare {fare: 360.0, route_id: route_db78ea66_407_1767932356, route_type: Normal Route, fare_type: AC}]"
Uragaha,Kalutara,270.0,"[:Fare {fare: 270.0, route_id: route_db78ea66_408_1767932356, route_type: Normal Route, fare_type: AC}]"
Uragaha,Aluthgama,165.0,"[:Fare {fare: 165.0, route_id: route_db78ea66_409_1767932356, route_type: Normal Route, fare_type: AC}]"
Alpitiya,Mount Lavinia,510.0,"[:Fare {fare: 510.0, route_id: route_db78ea66_411_1767932356, route_type: Normal Route, fare_type: AC}]"
Alpitiya,Panadura,435.0,"[:Fare {fare: 435.0, route_id: route_db78ea66_412_1767932356, route_type: Normal Route, fare_type: AC}]"
Alpitiya,Kalutara,345.0,"[:Fare {fare: 345.0, route_id: route_db78ea66_413_1767932356, route_type: Normal Route, fare_type: AC}]"
Alpitiya,Aluthgama,245.0,"[:Fare {fare: 245.0, route_id: route_db78ea66_414_1767932356, route_type: Normal Route, fare_type: AC}]"
Alpitiya,Uragaha,160.0,"[:Fare {fare: 160.0, route_id: route_db78ea66_415_1767932356, route_type: Normal Route, fare_type: AC}]"
Ranna,Tangalle,140.0,"[:Fare {fare: 140.0, route_id: route_db78ea66_418_1767932356, route_type: Normal Route, fare_type: AC}]"
Ranna,Beliatta,190.0,"[:Fare {fare: 190.0, route_id: route_db78ea66_417_1767932356, route_type: Normal Route, fare_type: AC}]"
Barawakubuka,Tangalle,245.0,"[:Fare {fare: 245.0, route_id: route_db78ea66_423_1767932356, route_type: Normal Route, fare_type: AC}]"
Barawakubuka,Beliatta,290.0,"[:Fare {fare: 290.0, route_id: route_db78ea66_422_1767932356, route_type: Normal Route, fare_type: AC}]"
Barawakubuka,Agunakolapalassa,120.0,"[:Fare {fare: 120.0, route_id: route_db78ea66_425_1767932356, route_type: Normal Route, fare_type: AC}]"
Barawakubuka,Ranna,180.0,"[:Fare {fare: 180.0, route_id: route_db78ea66_424_1767932356, route_type: Normal Route, fare_type: AC}]"
Thunkama,Tangalle,300.0,"[:Fare {fare: 300.0, route_id: route_db78ea66_427_1767932356, route_type: Normal Route, fare_type: AC}]"
Thunkama,Beliatta,345.0,"[:Fare {fare: 345.0, route_id: route_db78ea66_426_1767932356, route_type: Normal Route, fare_type: AC}]"
Thunkama,Agunakolapalassa,190.0,"[:Fare {fare: 190.0, route_id: route_db78ea66_429_1767932356, route_type: Normal Route, fare_type: AC}]"
Thunkama,Ranna,240.0,"[:Fare {fare: 240.0, route_id: route_db78ea66_428_1767932356, route_type: Normal Route, fare_type: AC}]"
Thunkama,Barawakubuka,120.0,"[:Fare {fare: 120.0, route_id: route_db78ea66_430_1767932356, route_type: Normal Route, fare_type: AC}]"
Gokaralla,Ibbagamuwa,100.0,"[:Fare {fare: 100.0, route_id: route_db78ea66_439_1767932356, route_type: Normal Route, fare_type: AC}]"
Omaragolla,Ibbagamuwa,190.0,"[:Fare {fare: 190.0, route_id: route_db78ea66_444_1767932356, route_type: Normal Route, fare_type: AC}]"
Omaragolla,Malsiripura,100.0,"[:Fare {fare: 100.0, route_id: route_db78ea66_446_1767932356, route_type: Normal Route, fare_type: AC}]"
Omaragolla,Gokaralla,140.0,"[:Fare {fare: 140.0, route_id: route_db78ea66_445_1767932356, route_type: Normal Route, fare_type: AC}]"
Pahalawewa,Ibbagamuwa,270.0,"[:Fare {fare: 270.0, route_id: route_db78ea66_453_1767932356, route_type: Normal Route, fare_type: AC}]"
